108,51.261097743398295,73.14285864917153,[]
109,11.515139970203702,14.097808376418131,[]
110,90.4697276549291,70.12182792215516,[155,94]
111,7.595693619379684,74.16054159315463,[12]
112,33.849087767991406,60.66879619947441,[0]
113,62.58194204191122,27.737352642843703,[51]
114,98.0920385994587,16.579146880056417,[]
115,91.76511167216786,84.20805835735604,[]
116,70.65584662809218,34.88048739148809,[66]
117,53.31169890267038,13.025547016890993,[180,9]
118,67.13855527099287,14.592351535502136,[62]
119,31.674820800974025,3.684016672002055,[]
120,65.37815028845566,99.7816596215362,[139]
121,99.09707272538807,39.60408318757668,[]
122,28.02077116344419,92.57903350862163,[130]
123,22.85933959814731,84.96126326409498,[]
124,19.151820810564256,43.82506062066918,[]
125,56.34013143025941,26.55068946639649,[17,193]
126,92.5564910858953,36.14449871261137,[38]
127,50.4851548970278,8.97241940735155,[]
128,79.27391523055807,84.50025634831495,[53,54]
129,48.947040511021434,50.7379856741175,[]
130,30.331765848511793,92.65797983183566,[122]
131,84.9402508469131,31.340340902662057,[]
132,76.89582157706619,20.49590235625205,[]
133,80.76636027267374,94.89571256304502,[]
134,54.54160522966437,36.72360067511207,[]
135,62.00008497130794,24.657267367033565,[]
136,0.9529697594875763,54.327095072123,[]
137,37.486567269908214,4.516964296327819,[164,143]
138,77.0750512262609,71.93677578064467,[]
139,63.58557579572538,98.5532813432061,[120]
140,80.59671343795492,73.31843515621,[]
141,6.508445930109907,47.74902009583939,[]
142,17.610289329249973,69.31661130242398,[]
143,40.12877131196583,4.194683213499395,[137,191]
144,73.39403472617519,1.8334384379554258,[]
145,68.30793264232659,97.40943263746313,[]
146,76.48537014054223,67.80495553682772,[]
147,40.56180831368438,54.852947878620995,[]
148,81.56070755959284,62.64089752868456,[]
149,37.80508437310086,79.26799091200301,[]
150,6.110201936975301,87.22274335033748,[89]
151,40.94477897105007,19.184840127728563,[]
152,43.49353507222455,10.308843773116138,[]
153,59.25476526643334,55.735165211657744,[14]
154,40.685428965878245,29.074225497635187,[]
155,87.74815267726869,68.86435242530327,[94,110]
156,72.86726328699855,24.516705930595826,[]
157,83.17469423150646,39.097670586731105,[]
158,68.99381807990035,65.58972336570373,[63]
159,96.80534643797321,87.20706215769468,[]
160,42.5618423423022,76.17632344427682,[181]
161,78.8264626216568,53.44178996012959,[]
162,60.02977222095019,42.3975440916213,[91]
163,73.95109854177558,70.42755194832637,[]
164,35.68561446277071,4.252415904588858,[137,170]
165,60.76516426316714,89.40505375624267,[]
166,76.23262092805841,45.21566604229348,[]
167,48.36126187978397,78.17051616145471,[]
168,10.960093191498288,66.17313303760751,[]
169,32.97324321207604,20.896909036117894,[]
170,34.089274341513175,5.95381395759329,[164]
171,34.60962173348939,14.956163675857582,[]
172,54.73192575769165,49.72132929297417,[22]
173,79.09420373275037,77.92902342430068,[]
174,96.87190652430134,48.61658068381101,[]
175,64.45739239678656,49.18055867479671,[]
176,16.87767403968271,59.29717320587559,[]
177,52.28180054240548,94.69582329163764,[68,20]
178,9.276264258958722,0.39818872185174436,[95]
179,54.39100266693936,1.3115177292690738,[]
180,52.86706634702346,14.442712510933465,[117]
181,43.18032177782186,77.04590179365883,[160]
182,8.72622765278569,18.35951200923789,[]
183,99.92380147345618,57.92068331420764,[]
184,19.250293641760543,23.519038710125795,[]
185,29.551611785707433,58.4849163454055,[28]
186,73.1102730987697,7.078026411218364,[49]
187,12.677291444510995,93.19241811167853,[47]
188,94.83501955894825,20.42664897579035,[]
189,36.064437997315636,38.85061932795713,[]
190,89.71543735802251,27.661274322312856,[]
191,41.25753732609496,4.5501096933546865,[143]
192,24.818711374110002,77.2596677172837,[]
193,57.761845263477966,24.8006214909569,[17,194,125]
194,55.12440723404214,23.5144574643548,[17,193]
195,41.94236822940513,94.04055005288076,[96,55]
196,10.141908378584752,30.784510046126922,[]
197,25.722110106300043,16.25352663098274,[]
198,40.84138650372909,13.252851315779834,[]
199,90.1949915643907,52.116987776047786,[]
